dedup_group_id,fraction,predictor,n_high,n_low,quantile,rank_biserial,empirical_p,empirical_fdr
asid_935,cell,C*,71,63,0.25,0.12184216409568527,0.20159680638722555,1.0
asid_30276,cell,C*,71,63,0.25,0.043594902749832354,0.6626746506986028,1.0
asid_937,cell,C*,71,63,0.25,-0.014084507042253502,0.9041916167664671,1.0
asid_816,cell,C*,71,63,0.25,-0.012295998211491188,0.93812375249501,1.0
asid_940,cell,C*,71,63,0.25,0.05074893807288172,0.7524950099800399,1.0
asid_941,cell,C*,71,63,0.25,-0.011848871003800499,1.0,1.0
asid_15752,cell,C*,71,63,0.25,0.017661524703778242,0.9121756487025948,1.0
asid_13785,cell,C*,71,63,0.25,0.007377598926894713,0.93812375249501,1.0
asid_950,cell,C*,71,63,0.25,0.0382293762575453,0.35129740518962077,1.0
asid_955,cell,C*,71,63,0.25,-0.019450033534540667,0.8682634730538922,1.0
asid_961,cell,C*,71,63,0.25,0.049854683657500565,0.6706586826347305,1.0
asid_17130,cell,C*,71,63,0.25,0.06617482673820707,0.6467065868263473,1.0
asid_967,cell,C*,71,63,0.25,0.12608987256874582,0.2994011976047904,1.0
asid_1100,cell,C*,71,63,0.25,0.011625307399955265,0.9021956087824351,1.0
asid_970,cell,C*,71,63,0.25,0.05879722781131236,0.6387225548902196,1.0
asid_1069,cell,C*,71,63,0.25,-0.05253744690364415,0.4870259481037924,1.0
asid_974,cell,C*,71,63,0.25,0.15537670467247933,0.1217564870259481,1.0
asid_980,cell,C*,71,63,0.25,0.023697742007601108,0.590818363273453,1.0
asid_46427,cell,C*,71,63,0.25,0.13257321708025938,0.25149700598802394,1.0
asid_7067,cell,C*,71,63,0.25,0.040017885088307614,0.7245508982035929,1.0
asid_986,cell,C*,71,63,0.25,0.039570757880617036,0.6966067864271457,1.0
asid_987,cell,C*,71,63,0.25,0.07623518891124526,0.5109780439121756,1.0
asid_992,cell,C*,71,63,0.25,0.08361278783813997,0.35528942115768464,1.0
asid_13789,cell,C*,71,63,0.25,0.014531634249944081,0.9101796407185628,1.0
asid_4053,cell,C*,71,63,0.25,-0.029063268499888162,0.780439121756487,1.0
asid_998,cell,C*,71,63,0.25,0.06416275430359941,0.5069860279441117,1.0
asid_11757,cell,C*,71,63,0.25,0.11155823831880174,0.10778443113772455,1.0
asid_1000,cell,C*,71,63,0.25,-0.029286832103733618,0.7524950099800399,1.0
asid_1002,cell,C*,71,63,0.25,0.04605410239213059,0.6926147704590818,1.0
asid_1006,cell,C*,71,63,0.25,0.06416275430359941,0.46706586826347307,1.0
asid_579,cell,C*,71,63,0.25,0.04180639391906993,0.46506986027944114,1.0
asid_1010,cell,C*,71,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_1101,cell,C*,71,63,0.25,0.2237871674491393,0.021956087824351298,0.7958274627216156
asid_10688,cell,C*,71,63,0.25,0.10440420299575226,0.2275449101796407,1.0
asid_3219,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_1014,cell,C*,71,63,0.25,0.02839257768835235,0.6127744510978044,1.0
asid_6927,cell,C*,71,63,0.25,0.0708696624189582,0.5289421157684631,1.0
asid_2327,cell,C*,71,63,0.25,0.05745584618824051,0.6586826347305389,1.0
asid_4721,cell,C*,71,63,0.25,0.0,,
asid_1021,cell,C*,71,63,0.25,0.11066398390342047,0.6447105788423154,1.0
asid_1022,cell,C*,71,63,0.25,-0.16163648558014754,0.16167664670658682,1.0
asid_1023,cell,C*,71,63,0.25,-0.012743125419181656,0.93812375249501,1.0
asid_1025,cell,C*,71,63,0.25,0.05522021014978762,0.5868263473053892,1.0
asid_347,cell,C*,71,63,0.25,0.03621730382293764,0.8622754491017964,1.0
asid_3559,cell,C*,71,63,0.25,0.13570310753409343,0.2954091816367265,1.0
asid_1034,cell,C*,71,63,0.25,0.03420523138832998,0.3313373253493014,1.0
asid_1035,cell,C*,71,63,0.25,-0.07534093449586399,0.41317365269461076,1.0
asid_1037,cell,C*,71,63,0.25,0.11334674714956405,0.4471057884231537,1.0
asid_3722,cell,C*,71,63,0.25,-0.038452939861390645,0.5848303393213573,1.0
asid_1045,cell,C*,71,63,0.25,-0.010060362173038184,0.9520958083832335,1.0
asid_6319,cell,C*,71,63,0.25,-0.06103286384976525,0.7025948103792415,1.0
asid_3492,cell,C*,71,63,0.25,0.05387882852671588,0.6726546906187625,1.0
asid_1053,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_1054,cell,C*,71,63,0.25,-0.13078470824949706,0.1497005988023952,1.0
asid_1056,cell,C*,71,63,0.25,0.06147999105745583,0.6107784431137725,1.0
asid_2350,cell,C*,71,63,0.25,0.19695953498770402,0.05189620758483034,0.9727085752449474
asid_1059,cell,C*,71,63,0.25,-0.00782472613458518,0.9780439121756487,1.0
asid_1060,cell,C*,71,63,0.25,0.008048289738430636,0.9580838323353293,1.0
asid_1062,cell,C*,71,63,0.25,0.017661524703778242,0.48502994011976047,1.0
asid_1236,cell,C*,71,63,0.25,-0.009613234965347717,0.9860279441117764,1.0
asid_1066,cell,C*,71,63,0.25,-0.0252626872345183,0.8962075848303394,1.0
asid_2814,cell,C*,71,63,0.25,0.11021685669572989,0.2954091816367265,1.0
asid_1071,cell,C*,71,63,0.25,0.06058573664207467,0.5548902195608783,1.0
asid_1072,cell,C*,71,63,0.25,-0.04024144869215296,0.6307385229540918,1.0
asid_1073,cell,C*,71,63,0.25,-0.10887547507265816,0.3313373253493014,1.0
asid_16487,cell,C*,71,63,0.25,0.14196288844176164,0.16167664670658682,1.0
asid_38488,cell,C*,71,63,0.25,0.0556673373574782,0.6487025948103793,1.0
asid_1078,cell,C*,71,63,0.25,-0.01766152470377813,0.8782435129740519,1.0
asid_1079,cell,C*,71,63,0.25,0.07131678962664878,0.6307385229540918,1.0
asid_1376,cell,C*,71,63,0.25,0.06773977196512404,0.5848303393213573,1.0
asid_1084,cell,C*,71,63,0.25,0.07802369774200757,0.4530938123752495,1.0
asid_1085,cell,C*,71,63,0.25,-0.10440420299575237,0.36926147704590817,1.0
asid_1086,cell,C*,71,63,0.25,-0.005589090096132399,0.9640718562874252,1.0
asid_1090,cell,C*,71,63,0.25,-0.0046948356807512415,0.9640718562874252,1.0
asid_1093,cell,C*,71,63,0.25,0.0,,
asid_1097,cell,C*,71,63,0.25,-0.03599374021909241,0.7145708582834331,1.0
asid_1098,cell,C*,71,63,0.25,0.04404202995752293,0.5109780439121756,1.0
asid_1103,cell,C*,71,63,0.25,0.015873015873015928,0.3872255489021956,1.0
asid_1105,cell,C*,71,63,0.25,0.04448915716521351,0.688622754491018,1.0
asid_1106,cell,C*,71,63,0.25,0.002012072434607659,0.8782435129740519,1.0
asid_1111,cell,C*,71,63,0.25,0.12586630896490048,0.2554890219560878,1.0
asid_1112,cell,C*,71,63,0.25,0.01699083389224232,0.6766467065868264,1.0
asid_557,cell,C*,71,63,0.25,-0.014531634249944192,0.8582834331337326,1.0
asid_41,cell,C*,71,63,0.25,0.04091213950368877,0.7105788423153693,1.0
asid_1117,cell,C*,71,63,0.25,-0.024144869215291687,0.5568862275449101,1.0
asid_6339,cell,C*,71,63,0.25,0.02839257768835235,0.812375249500998,1.0
asid_1122,cell,C*,71,63,0.25,0.012743125419181767,0.9221556886227545,1.0
asid_1123,cell,C*,71,63,0.25,-0.11513525598032648,0.06387225548902195,1.0
asid_6342,cell,C*,71,63,0.25,0.049407556449809986,0.6826347305389222,1.0
asid_1126,cell,C*,71,63,0.25,-0.05387882852671577,0.5968063872255489,1.0
asid_1131,cell,C*,71,63,0.25,-0.039570757880617036,0.42115768463073855,1.0
asid_1132,cell,C*,71,63,0.25,0.1035099485803711,0.469061876247505,1.0
asid_1133,cell,C*,71,63,0.25,0.1321260898725688,0.27345309381237526,1.0
asid_1136,cell,C*,71,63,0.25,0.030628213726805242,0.5688622754491018,1.0
asid_1137,cell,C*,71,63,0.25,0.11468812877263579,0.25748502994011974,1.0
asid_1138,cell,C*,71,63,0.25,-0.019002906326849978,0.8502994011976048,1.0
asid_1140,cell,C*,71,63,0.25,-0.011848871003800499,1.0,1.0
asid_1145,cell,C*,71,63,0.25,-0.007377598926894713,0.9840319361277445,1.0
asid_1149,cell,C*,71,63,0.25,0.1276548177956629,0.20758483033932135,1.0
asid_1151,cell,C*,71,63,0.25,-0.009613234965347717,0.9860279441117764,1.0
asid_305,cell,C*,71,63,0.25,0.0326402861614129,0.7524950099800399,1.0
asid_1156,cell,C*,71,63,0.25,-0.02325061479991053,0.6487025948103793,1.0
asid_1157,cell,C*,71,63,0.25,-0.03398166778448464,0.7485029940119761,1.0
asid_1159,cell,C*,71,63,0.25,-0.06595126313436173,0.3712574850299401,1.0
asid_1160,cell,C*,71,63,0.25,0.004471272076905897,0.720558882235529,1.0
asid_1163,cell,C*,71,63,0.25,0.0916610775765705,0.4151696606786427,1.0
asid_1170,cell,C*,71,63,0.25,-0.024368432819137142,0.8842315369261478,1.0
asid_1172,cell,C*,71,63,0.25,0.11513525598032637,0.29740518962075846,1.0
asid_1174,cell,C*,71,63,0.25,0.015873015873015928,0.8882235528942116,1.0
asid_1175,cell,C*,71,63,0.25,-0.10216856695729937,0.17564870259481039,1.0
asid_7341,cell,C*,71,63,0.25,-0.028616141292197694,0.7904191616766467,1.0
asid_518,cell,C*,71,63,0.25,0.11155823831880174,0.2994011976047904,1.0
asid_1182,cell,C*,71,63,0.25,0.010507489380728763,0.9141716566866267,1.0
asid_666,cell,C*,71,63,0.25,0.05745584618824051,0.5349301397205589,1.0
asid_1185,cell,C*,71,63,0.25,0.11289961994187347,0.3592814371257485,1.0
asid_4086,cell,C*,71,63,0.25,-0.26469930695282806,0.001996007984031936,0.4919660678642714
asid_3512,cell,C*,71,63,0.25,-0.017214397496087663,0.8582834331337326,1.0
asid_8906,cell,C*,71,63,0.25,-0.16454281243013646,0.3473053892215569,1.0
asid_1208,cell,C*,71,63,0.25,-0.05074893807288183,0.5508982035928144,1.0
asid_1209,cell,C*,71,63,0.25,0.002012072434607659,0.7944111776447106,1.0
asid_1210,cell,C*,71,63,0.25,0.16566063044936286,0.11776447105788423,1.0
asid_1594,cell,C*,71,63,0.25,0.0337581041806394,0.3153692614770459,1.0
asid_1214,cell,C*,71,63,0.25,-0.04225352112676051,0.3932135728542914,1.0
asid_1216,cell,C*,71,63,0.25,0.05857366420746701,0.6087824351297405,1.0
asid_1221,cell,C*,71,63,0.25,0.040017885088307614,0.6846307385229541,1.0
asid_1224,cell,C*,71,63,0.25,0.15671808629555106,0.13373253493013973,1.0
asid_1225,cell,C*,71,63,0.25,0.05924435501900294,0.6986027944111777,1.0
asid_1229,cell,C*,71,63,0.25,-0.11737089201877926,0.25748502994011974,1.0
asid_15256,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_1232,cell,C*,71,63,0.25,0.12564274536105524,0.35728542914171657,1.0
asid_1234,cell,C*,71,63,0.25,0.023474178403755874,0.4810379241516966,1.0
asid_2904,cell,C*,71,63,0.25,-0.021462105969148215,0.8902195608782435,1.0
asid_1239,cell,C*,71,63,0.25,0.0511960652805723,0.16966067864271456,1.0
asid_1243,cell,C*,71,63,0.25,0.005141962888441709,0.93812375249501,1.0
asid_1244,cell,C*,71,63,0.25,0.09725016767270289,0.44510978043912175,1.0
asid_2602,cell,C*,71,63,0.25,0.002012072434607659,0.7604790419161677,1.0
asid_1856,cell,C*,71,63,0.25,-0.08920187793427226,0.437125748502994,1.0
asid_2013,cell,C*,71,63,0.25,0.16834339369550633,0.13972055888223553,1.0
asid_1255,cell,C*,71,63,0.25,-0.19472389894925102,0.0499001996007984,0.9571324277515009
asid_1257,cell,C*,71,63,0.25,-0.164319248826291,0.25149700598802394,1.0
asid_1260,cell,C*,71,63,0.25,0.019897160742231135,0.499001996007984,1.0
asid_1262,cell,C*,71,63,0.25,0.11468812877263579,0.023952095808383235,0.8087113444344189
asid_2393,cell,C*,71,63,0.25,-0.1468812877263581,0.4251497005988024,1.0
asid_1266,cell,C*,71,63,0.25,0.015873015873015928,0.8522954091816367,1.0
asid_7227,cell,C*,71,63,0.25,0.060138609434384094,0.6347305389221557,1.0
asid_1278,cell,C*,71,63,0.25,-0.026604068857589924,0.720558882235529,1.0
asid_20271,cell,C*,71,63,0.25,-0.023474178403755763,0.8542914171656687,1.0
asid_285,cell,C*,71,63,0.25,-0.44064386317907456,0.001996007984031936,0.4919660678642714
asid_1286,cell,C*,71,63,0.25,0.0905432595573441,0.35728542914171657,1.0
asid_1595,cell,C*,71,63,0.25,-0.010954616588419341,0.9201596806387226,1.0
asid_1293,cell,C*,71,63,0.25,-0.04806617482673814,0.5968063872255489,1.0
asid_8916,cell,C*,71,63,0.25,0.0500782472613458,0.6487025948103793,1.0
asid_1301,cell,C*,71,63,0.25,0.011178180192264686,0.9221556886227545,1.0
asid_11563,cell,C*,71,63,0.25,0.09680304046501231,0.874251497005988,1.0
asid_2908,cell,C*,71,63,0.25,0.0382293762575453,0.4590818363273453,1.0
asid_1309,cell,C*,71,63,0.25,0.04225352112676062,0.846307385229541,1.0
asid_1039,cell,C*,71,63,0.25,-0.04202995752291527,0.6666666666666666,1.0
asid_1311,cell,C*,71,63,0.25,0.0371115582383188,0.249500998003992,1.0
asid_1317,cell,C*,71,63,0.25,0.0038005812653699733,0.9021956087824351,1.0
asid_11884,cell,C*,71,63,0.25,-0.18645204560697515,0.35129740518962077,1.0
asid_826,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_1758,cell,C*,71,63,0.25,-0.0793650793650793,0.42115768463073855,1.0
asid_346,cell,C*,71,63,0.25,0.030628213726805242,0.8642714570858283,1.0
asid_1327,cell,C*,71,63,0.25,0.03621730382293764,0.3033932135728543,1.0
asid_1328,cell,C*,71,63,0.25,0.015873015873015928,0.7924151696606786,1.0
asid_1329,cell,C*,71,63,0.25,0.05522021014978762,0.6367265469061876,1.0
asid_1332,cell,C*,71,63,0.25,-0.37089201877934275,0.011976047904191617,0.652330697720581
asid_2660,cell,C*,71,63,0.25,0.06416275430359941,0.7664670658682635,1.0
asid_1336,cell,C*,71,63,0.25,0.06103286384976525,0.5888223552894212,1.0
asid_19,cell,C*,71,63,0.25,0.06908115358819589,0.46706586826347307,1.0
asid_3483,cell,C*,71,63,0.25,0.0337581041806394,0.5129740518962076,1.0
asid_46105,cell,C*,71,63,0.25,-0.011848871003800499,0.9141716566866267,1.0
asid_3076,cell,C*,71,63,0.25,0.025709814442208767,0.8223552894211577,1.0
asid_1247,cell,C*,71,63,0.25,0.006483344511513556,0.7564870259481038,1.0
asid_2909,cell,C*,71,63,0.25,0.1406215068186899,0.2155688622754491,1.0
asid_1534,cell,C*,71,63,0.25,-0.009166107757657027,1.0,1.0
asid_1353,cell,C*,71,63,0.25,0.008942544153811793,0.812375249500998,1.0
asid_1356,cell,C*,71,63,0.25,-0.06706908115358812,0.5169660678642715,1.0
asid_1358,cell,C*,71,63,0.25,0.14553990610328638,0.08782435129740519,1.0
asid_1359,cell,C*,71,63,0.25,0.033310976972948825,0.25349301397205587,1.0
asid_1360,cell,C*,71,63,0.25,-0.0427006483344512,0.6686626746506986,1.0
asid_1366,cell,C*,71,63,0.25,0.0,,
asid_1368,cell,C*,71,63,0.25,0.0652805723228258,0.48303393213572854,1.0
asid_1373,cell,C*,71,63,0.25,0.033310976972948825,0.35528942115768464,1.0
asid_1377,cell,C*,71,63,0.25,0.008495416946121215,0.7864271457085829,1.0
asid_1378,cell,C*,71,63,0.25,-0.15984797674938522,0.1536926147704591,1.0
asid_395,cell,C*,71,63,0.25,0.033310976972948825,0.3373253493013972,1.0
asid_1383,cell,C*,71,63,0.25,-0.20590207914151581,0.041916167664670656,0.9042702341487702
asid_1384,cell,C*,71,63,0.25,-0.020791415157612292,0.6646706586826348,1.0
asid_5902,cell,C*,71,63,0.25,0.1035099485803711,0.47105788423153694,1.0
asid_20211,cell,C*,71,63,0.25,0.0838363514419852,0.3872255489021956,1.0
asid_1388,cell,C*,71,63,0.25,0.019450033534540556,0.8762475049900199,1.0
asid_1390,cell,C*,71,63,0.25,0.11401743796109998,0.35728542914171657,1.0
asid_1508,cell,C*,71,63,0.25,-0.015202325061479893,0.8842315369261478,1.0
asid_1400,cell,C*,71,63,0.25,-0.01766152470377813,0.8662674650698603,1.0
asid_1404,cell,C*,71,63,0.25,-0.2834786496758328,0.015968063872255488,0.7123490575410265
asid_1405,cell,C*,71,63,0.25,0.10395707578806168,0.45708582834331335,1.0
asid_1407,cell,C*,71,63,0.25,0.12631343617259105,0.11776447105788423,1.0
asid_2714,cell,C*,71,63,0.25,0.21395036887994634,0.031936127744510975,0.8396220891550232
asid_7184,cell,C*,71,63,0.25,0.023027051196065296,0.6826347305389222,1.0
asid_4939,cell,C*,71,63,0.25,0.12452492734182874,0.47904191616766467,1.0
asid_1412,cell,C*,71,63,0.25,0.03420523138832998,0.281437125748503,1.0
asid_1414,cell,C*,71,63,0.25,0.033310976972948825,0.35528942115768464,1.0
asid_1418,cell,C*,71,63,0.25,-0.05790297339593109,0.48502994011976047,1.0
asid_1419,cell,C*,71,63,0.25,0.2148446232953275,0.017964071856287425,0.7536501465154797
asid_1422,cell,C*,71,63,0.25,0.051866756092108224,0.656686626746507,1.0
asid_1425,cell,C*,71,63,0.25,0.03621730382293764,0.313373253493014,1.0
asid_6959,cell,C*,71,63,0.25,0.06550413592667115,0.4930139720558882,1.0
asid_1427,cell,C*,71,63,0.25,-0.016320143080706506,0.8962075848303394,1.0
asid_9381,cell,C*,71,63,0.25,-0.006036217303822866,0.9740518962075848,1.0
asid_1429,cell,C*,71,63,0.25,0.06371562709590883,0.6027944111776448,1.0
asid_7472,cell,C*,71,63,0.25,0.06617482673820707,0.5369261477045908,1.0
asid_1431,cell,C*,71,63,0.25,0.08115358819584173,0.5369261477045908,1.0
asid_1433,cell,C*,71,63,0.25,-0.025039123630672844,0.8083832335329342,1.0
asid_1435,cell,C*,71,63,0.25,-0.06550413592667104,0.48502994011976047,1.0
asid_1440,cell,C*,71,63,0.25,0.0382293762575453,0.3393213572854291,1.0
asid_1444,cell,C*,71,63,0.25,-0.07131678962664889,0.6307385229540918,1.0
asid_15382,cell,C*,71,63,0.25,0.03465235859602056,0.7405189620758483,1.0
asid_222,cell,C*,71,63,0.25,0.045159847976749434,0.8143712574850299,1.0
asid_11529,cell,C*,71,63,0.25,0.03621730382293764,0.3093812375249501,1.0
asid_1449,cell,C*,71,63,0.25,-0.1395036887994634,0.21157684630738524,1.0
asid_1454,cell,C*,71,63,0.25,0.0185557791191594,0.8383233532934131,1.0
asid_15990,cell,C*,71,63,0.25,0.15492957746478875,0.15568862275449102,1.0
asid_1457,cell,C*,71,63,0.25,0.004024144869215318,0.7325349301397206,1.0
asid_1459,cell,C*,71,63,0.25,-0.020567851553767058,0.8383233532934131,1.0
asid_2092,cell,C*,71,63,0.25,-0.011848871003800499,0.716566866267465,1.0
asid_1461,cell,C*,71,63,0.25,0.019897160742231135,0.5129740518962076,1.0
asid_1462,cell,C*,71,63,0.25,0.020344287949921713,0.469061876247505,1.0
asid_1463,cell,C*,71,63,0.25,-0.016767270288396974,0.6806387225548902,1.0
asid_1464,cell,C*,71,63,0.25,0.19651240778001344,0.043912175648702596,0.9133547251488584
asid_1465,cell,C*,71,63,0.25,-0.018332215515314054,0.874251497005988,1.0
asid_27788,cell,C*,71,63,0.25,0.08115358819584173,0.3712574850299401,1.0
asid_3785,cell,C*,71,63,0.25,0.0,,
asid_1474,cell,C*,71,63,0.25,-0.06080930024592002,0.405189620758483,1.0
asid_13438,cell,C*,71,63,0.25,0.021014978761457637,0.810379241516966,1.0
asid_1481,cell,C*,71,63,0.25,0.03107534093449582,0.7524950099800399,1.0
asid_144,cell,C*,71,63,0.25,0.0,,
asid_107,cell,C*,71,63,0.25,0.1428571428571429,0.16766467065868262,1.0
asid_1485,cell,C*,71,63,0.25,-0.031075340934495932,0.5449101796407185,1.0
asid_1487,cell,C*,71,63,0.25,0.031746031746031744,0.46506986027944114,1.0
asid_14671,cell,C*,71,63,0.25,0.1692376481108876,0.09181636726546906,1.0
asid_39279,cell,C*,71,63,0.25,-0.03733512184216403,0.6487025948103793,1.0
asid_1494,cell,C*,71,63,0.25,0.0,,
asid_4987,cell,C*,71,63,0.25,0.043147775542141775,0.7245508982035929,1.0
asid_1499,cell,C*,71,63,0.25,0.20143080706460992,0.023952095808383235,0.8087113444344189
asid_1801,cell,C*,71,63,0.25,0.033310976972948825,0.3213572854291417,1.0
asid_1503,cell,C*,71,63,0.25,-0.06036217303822933,0.5528942115768463,1.0
asid_1504,cell,C*,71,63,0.25,-0.056114464565168776,0.7285429141716567,1.0
asid_1507,cell,C*,71,63,0.25,0.0905432595573441,0.39520958083832336,1.0
asid_6685,cell,C*,71,63,0.25,-0.1428571428571428,0.09181636726546906,1.0
asid_1513,cell,C*,71,63,0.25,0.07444668008048294,0.530938123752495,1.0
asid_6772,cell,C*,71,63,0.25,-0.006930471719204023,0.9341317365269461,1.0
asid_1515,cell,C*,71,63,0.25,0.16387212161860054,0.09580838323353294,1.0
asid_1521,cell,C*,71,63,0.25,-0.014084507042253502,1.0,1.0
asid_356,cell,C*,71,63,0.25,-0.25553319919517103,0.011976047904191617,0.652330697720581
asid_1524,cell,C*,71,63,0.25,0.0,,
asid_1526,cell,C*,71,63,0.25,-0.014531634249944192,0.7784431137724551,1.0
asid_6936,cell,C*,71,63,0.25,-0.06662195394589765,0.7584830339321357,1.0
asid_1530,cell,C*,71,63,0.25,0.031746031746031744,0.30538922155688625,1.0
asid_11284,cell,C*,71,63,0.25,-0.2452492734182874,0.05389221556886228,0.9749052354007582
asid_6187,cell,C*,71,63,0.25,0.020344287949921713,0.46706586826347307,1.0
asid_1535,cell,C*,71,63,0.25,0.07131678962664878,0.6946107784431138,1.0
asid_1536,cell,C*,71,63,0.25,0.06930471719204112,0.10978043912175649,1.0
asid_1539,cell,C*,71,63,0.25,0.022579923988374717,0.8622754491017964,1.0
asid_1540,cell,C*,71,63,0.25,0.01810865191146882,0.437125748502994,1.0
asid_1542,cell,C*,71,63,0.25,-0.007377598926894713,0.9500998003992016,1.0
asid_1544,cell,C*,71,63,0.25,0.020344287949921713,0.5089820359281437,1.0
asid_964,cell,C*,71,63,0.25,-0.05097250167672707,0.6866267465069861,1.0
asid_27188,cell,C*,71,63,0.25,0.16297786720321927,0.12375249500998003,1.0
asid_1553,cell,C*,71,63,0.25,-0.028169014084507005,0.4411177644710579,1.0
asid_37367,cell,C*,71,63,0.25,0.19695953498770402,0.14171656686626746,1.0
asid_380,cell,C*,71,63,0.25,-0.35166554884864754,0.005988023952095809,0.5569427183369111
asid_11211,cell,C*,71,63,0.25,-0.01497876145763466,0.8263473053892215,1.0
asid_1567,cell,C*,71,63,0.25,-0.011848871003800499,0.9021956087824351,1.0
asid_5662,cell,C*,71,63,0.25,0.01497876145763466,0.8882235528942116,1.0
asid_1569,cell,C*,71,63,0.25,0.09188464118041584,0.4930139720558882,1.0
asid_1572,cell,C*,71,63,0.25,-0.0017885088307623143,0.998003992015968,1.0
asid_40450,cell,C*,71,63,0.25,0.05879722781131236,0.6526946107784432,1.0
asid_1575,cell,C*,71,63,0.25,0.11737089201877937,0.19161676646706588,1.0
asid_1576,cell,C*,71,63,0.25,0.0,,
asid_4744,cell,C*,71,63,0.25,-0.09456740442655942,0.281437125748503,1.0
asid_1581,cell,C*,71,63,0.25,0.0,,
asid_1582,cell,C*,71,63,0.25,0.0337581041806394,0.3153692614770459,1.0
asid_1587,cell,C*,71,63,0.25,0.028839704896042928,0.7265469061876247,1.0
asid_1588,cell,C*,71,63,0.25,0.0,,
asid_1589,cell,C*,71,63,0.25,0.052537446903644036,0.3253493013972056,1.0
asid_1019,cell,C*,71,63,0.25,-0.015202325061479893,0.8962075848303394,1.0
asid_1591,cell,C*,71,63,0.25,0.0,,
asid_8245,cell,C*,71,63,0.25,0.10529845741113342,0.2714570858283433,1.0
asid_1600,cell,C*,71,63,0.25,-0.23809523809523814,0.023952095808383235,0.8087113444344189
