dedup_group_id,fraction,predictor,species,n_strains,n_groups,n_perm,kruskal_H,empirical_p,empirical_fdr
asid_8753,cell,color,Rhodotorula mucilaginosa,206,3,200,0.49555517896612855,0.31840796019900497,0.6681823260836135
asid_18281,cell,color,Rhodotorula mucilaginosa,206,3,200,4.850333860548744,0.03980099502487562,0.37786920528143986
asid_8759,cell,color,Rhodotorula mucilaginosa,206,3,200,1.8147099233287918,0.7562189054726368,0.9242893162731866
asid_8761,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12106079920135926,0.24378109452736318,0.6112014317361122
asid_8764,cell,color,Rhodotorula mucilaginosa,206,3,200,0.25824025624649494,0.1044776119402985,0.4795502061676056
asid_6863,cell,color,Rhodotorula mucilaginosa,206,3,200,0.520755688598797,0.0845771144278607,0.4795502061676056
asid_8767,cell,color,Rhodotorula mucilaginosa,206,3,200,8.819519639144346,0.014925373134328358,0.2662584995626781
asid_6008,cell,color,Rhodotorula mucilaginosa,206,3,200,2.2304029117090067,0.25870646766169153,0.624402285248947
asid_8770,cell,color,Rhodotorula mucilaginosa,206,3,200,4.606215639000766,0.06965174129353234,0.45551176894460477
asid_8773,cell,color,Rhodotorula mucilaginosa,206,3,200,10.600023486508235,0.06965174129353234,0.45551176894460477
asid_8775,cell,color,Rhodotorula mucilaginosa,206,3,200,3.1127118153239053,0.20398009950248755,0.5732460390127978
asid_8776,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06841357971075013,0.5472636815920398,0.7866759121377119
asid_8778,cell,color,Rhodotorula mucilaginosa,206,3,200,1.3225929082979064,0.4129353233830846,0.7076273033709825
asid_8779,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3430543065318261,0.16417910447761194,0.535924665844076
asid_8780,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.36318407960199006,0.6967611626761496
asid_8788,cell,color,Rhodotorula mucilaginosa,206,3,200,0.26292750163338496,0.6218905472636815,0.8422475738414699
asid_8789,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12157201306899879,0.6318407960199005,0.849626901117099
asid_10891,cell,color,Rhodotorula mucilaginosa,206,3,200,6.833689739485976,0.01990049751243781,0.2893697920260025
asid_29325,cell,color,Rhodotorula mucilaginosa,206,3,200,0.024000158116223247,0.9353233830845771,1.0
asid_8795,cell,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_8800,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3250748045807086,0.8407960199004975,0.9717810214085726
asid_8801,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6595808859372028,0.5522388059701493,0.7904561826088728
asid_8806,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08350855766502718,0.7512437810945274,0.9201151930161006
asid_8809,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.4975124378109453,0.7476154260544412
asid_8820,cell,color,Rhodotorula mucilaginosa,206,3,200,0.1603934217469032,0.4427860696517413,0.7187086582909327
asid_2618,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0069429018149094,0.527363184079602,0.7733840509959913
asid_8832,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12426088554730086,0.6616915422885572,0.8702972940177163
asid_8838,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.8557213930348259,0.9774198482292001
asid_8839,cell,color,Rhodotorula mucilaginosa,206,3,200,0.0608246899655569,0.8059701492537313,0.9536033473554993
asid_9237,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08212568517342334,0.9601990049751243,1.0
asid_8854,cell,color,Rhodotorula mucilaginosa,206,3,200,1.4136221084310137,0.23383084577114427,0.6032426712800132
asid_8859,cell,color,Rhodotorula mucilaginosa,206,3,200,3.167067207999253,0.11940298507462686,0.49573513864903374
asid_8863,cell,color,Rhodotorula mucilaginosa,206,3,200,28.269334318872893,0.004975124378109453,0.17261120866256952
asid_8864,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08805367542981912,0.6567164179104478,0.8673803829000554
asid_8865,cell,color,Rhodotorula mucilaginosa,206,3,200,0.23868866586951754,0.7064676616915423,0.8939307218266405
asid_8870,cell,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_8871,cell,color,Rhodotorula mucilaginosa,206,3,200,1.2612981458579497,0.3582089552238806,0.6957023894726818
asid_3338,cell,color,Rhodotorula mucilaginosa,206,3,200,10.658151618696479,0.009950248756218905,0.22357261312485194
asid_8875,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0128876514222611,0.08955223880597014,0.4795502061676056
asid_8881,cell,color,Rhodotorula mucilaginosa,206,3,200,0.54991159613121,0.3681592039800995,0.6982151141399113
asid_1645,cell,color,Rhodotorula mucilaginosa,206,3,200,0.0101827773904688,0.8955223880597015,0.9972910993768471
asid_8886,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.47761194029850745,0.7397380404721836
asid_8887,cell,color,Rhodotorula mucilaginosa,206,3,200,7.3249331257827635,0.014925373134328358,0.2662584995626781
asid_8888,cell,color,Rhodotorula mucilaginosa,206,3,200,1.8177216499211681,0.2885572139303483,0.6465133969279907
asid_8893,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06233148993806026,0.6965174129353234,0.8898111311588801
asid_8894,cell,color,Rhodotorula mucilaginosa,206,3,200,2.1485226983389794,0.208955223880597,0.5774261926094273
asid_8895,cell,color,Rhodotorula mucilaginosa,206,3,200,1.4497751311729417,0.47761194029850745,0.7397380404721836
asid_8899,cell,color,Rhodotorula mucilaginosa,206,3,200,2.3730763144250204,0.7164179104477612,0.9001245933824421
asid_19726,cell,color,Rhodotorula mucilaginosa,206,3,200,5.510863170287394,0.5323383084577115,0.7763369829880117
asid_8905,cell,color,Rhodotorula mucilaginosa,206,3,200,2.825853206994907,0.26865671641791045,0.6309889081224044
asid_8909,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.36318407960199006,0.6967611626761496
asid_8911,cell,color,Rhodotorula mucilaginosa,206,3,200,0.789294557873859,0.681592039800995,0.8817250280468801
asid_8912,cell,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,0.8109452736318408,0.9572095743919552
asid_8913,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06420875433877882,0.31840796019900497,0.6681823260836135
asid_8917,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.42786069651741293,0.7076273033709825
asid_8918,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7306761797074159,0.15920398009950248,0.535924665844076
asid_8922,cell,color,Rhodotorula mucilaginosa,206,3,200,0.12106079920135926,0.8208955223880597,0.9613788836902606
asid_8931,cell,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,0.7213930348258707,0.9034885294826466
asid_8939,cell,color,Rhodotorula mucilaginosa,206,3,200,3.7179643925163646,0.06467661691542288,0.44681788713824727
asid_8940,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2103172450817965,0.4228855721393035,0.7076273033709825
asid_8944,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5554507096023826,0.9054726368159204,1.0
asid_8947,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3283285546741581,0.4527363184079602,0.7253773576937046
asid_8948,cell,color,Rhodotorula mucilaginosa,206,3,200,0.07839693285870908,0.8258706467661692,0.9640946676808929
asid_8951,cell,color,Rhodotorula mucilaginosa,206,3,200,0.08837171606842276,0.39800995024875624,0.7012733197344123
asid_8954,cell,color,Rhodotorula mucilaginosa,206,3,200,0.18387617271105228,0.5920398009950248,0.82042284904406
asid_8956,cell,color,Rhodotorula mucilaginosa,206,3,200,1.408809777727356,0.26865671641791045,0.6309889081224044
asid_2100,cell,color,Rhodotorula mucilaginosa,206,3,200,2.8053375270673087,0.208955223880597,0.5774261926094273
asid_8960,cell,color,Rhodotorula mucilaginosa,206,3,200,0.8019959985317655,0.4577114427860697,0.7297555136969318
asid_8963,cell,color,Rhodotorula mucilaginosa,206,3,200,0.02130838454320383,0.9950248756218906,1.0
asid_8966,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3261327804834764,0.9402985074626866,1.0
asid_8967,cell,color,Rhodotorula mucilaginosa,206,3,200,0.05304672495003615,0.6616915422885572,0.8702972940177163
asid_8970,cell,color,Rhodotorula mucilaginosa,206,3,200,0.22854872271966542,0.7014925373134329,0.8925421429994426
asid_8971,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.6517412935323383,0.8645603861490971
asid_8973,cell,color,Rhodotorula mucilaginosa,206,3,200,1.6696102435520288,0.3482587064676617,0.6914616900768616
asid_8974,cell,color,Rhodotorula mucilaginosa,206,3,200,0.10436167848899913,0.46766169154228854,0.7386315285497199
asid_8977,cell,color,Rhodotorula mucilaginosa,206,3,200,3.1775898135095986,0.208955223880597,0.5774261926094273
asid_2097,cell,color,Rhodotorula mucilaginosa,206,3,200,0.34271273515309986,0.945273631840796,1.0
asid_8985,cell,color,Rhodotorula mucilaginosa,206,3,200,2.8885579396796857,0.43781094527363185,0.7150609017908036
asid_8996,cell,color,Rhodotorula mucilaginosa,206,3,200,6.496286797975472,0.03482587064676617,0.36155307072995857
asid_2289,cell,color,Rhodotorula mucilaginosa,206,3,200,0.07279474009158093,0.4626865671641791,0.7348322339832309
asid_9000,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.39303482587064675,0.6989013852913687
asid_9002,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6167056128873583,0.5024875621890548,0.751739873870975
asid_3262,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.05472636815920398,0.41548892704618495
asid_9009,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3844350913736889,0.39800995024875624,0.7012733197344123
asid_9011,cell,color,Rhodotorula mucilaginosa,206,3,200,0.34038479447019654,0.09950248756218906,0.4795502061676056
asid_9013,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0119313959660303,0.263681592039801,0.6285332619549386
asid_9020,cell,color,Rhodotorula mucilaginosa,206,3,200,1.60878522428618,0.2935323383084577,0.6491831911452813
asid_9028,cell,color,Rhodotorula mucilaginosa,206,3,200,5.183213025390955,0.1791044776119403,0.5507360557914242
asid_9029,cell,color,Rhodotorula mucilaginosa,206,3,200,7.07328268665924,0.15920398009950248,0.535924665844076
asid_9032,cell,color,Rhodotorula mucilaginosa,206,3,200,0.13870444740189214,0.3582089552238806,0.6957023894726818
asid_9038,cell,color,Rhodotorula mucilaginosa,206,3,200,0.048212135174480863,0.8109452736318408,0.9572095743919552
asid_9046,cell,color,Rhodotorula mucilaginosa,206,3,200,0.10089573218101577,0.8208955223880597,0.9613788836902606
asid_9047,cell,color,Rhodotorula mucilaginosa,206,3,200,1.175313777867018,0.25870646766169153,0.624402285248947
asid_9049,cell,color,Rhodotorula mucilaginosa,206,3,200,0.19928746186781154,0.14427860696517414,0.5331077579993533
asid_9050,cell,color,Rhodotorula mucilaginosa,206,3,200,0.25824025624649494,0.1044776119402985,0.4795502061676056
asid_9053,cell,color,Rhodotorula mucilaginosa,206,3,200,2.6021955144906315,0.08955223880597014,0.4795502061676056
asid_10591,cell,color,Rhodotorula mucilaginosa,206,3,200,0.16155856903196764,0.26865671641791045,0.6309889081224044
asid_9064,cell,color,Rhodotorula mucilaginosa,206,3,200,0.25824025624649494,0.1044776119402985,0.4795502061676056
asid_9067,cell,color,Rhodotorula mucilaginosa,206,3,200,0.25824025624649494,0.1044776119402985,0.4795502061676056
asid_12936,cell,color,Rhodotorula mucilaginosa,206,3,200,0.8690212946563634,0.6318407960199005,0.849626901117099
asid_9074,cell,color,Rhodotorula mucilaginosa,206,3,200,4.210118484318059,0.05970149253731343,0.43073622712127435
asid_9077,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3196192894710066,0.6268656716417911,0.8457085551513341
asid_9079,cell,color,Rhodotorula mucilaginosa,206,3,200,10.17595360828875,0.029850746268656716,0.3393993885991728
asid_13711,cell,color,Rhodotorula mucilaginosa,206,3,200,2.485518543408716,0.35323383084577115,0.692596646933626
asid_9086,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2052463331715444,0.746268656716418,0.9180729127144879
asid_9089,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3449515476692113,0.7661691542288557,0.9309048935828133
asid_10257,cell,color,Rhodotorula mucilaginosa,206,3,200,6.998414317571019,0.4228855721393035,0.7076273033709825
asid_9091,cell,color,Rhodotorula mucilaginosa,206,3,200,2.3966900155029407,0.009950248756218905,0.22357261312485194
asid_37247,cell,color,Rhodotorula mucilaginosa,206,3,200,4.862940109036458,0.03980099502487562,0.37786920528143986
asid_3278,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3757968159906113,0.6517412935323383,0.8645603861490971
asid_658,cell,color,Rhodotorula mucilaginosa,206,3,200,9.625870620718047,0.004975124378109453,0.17261120866256952
asid_9104,cell,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_9109,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2589792060491618,0.05472636815920398,0.41548892704618495
asid_9114,cell,color,Rhodotorula mucilaginosa,206,3,200,0.4780924174358461,0.5373134328358209,0.7796166767637825
asid_9117,cell,color,Rhodotorula mucilaginosa,206,3,200,0.008728265422064396,0.9900497512437811,1.0
asid_9123,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3229253308210218,0.22388059701492538,0.5928061711643801
asid_9129,cell,color,Rhodotorula mucilaginosa,206,3,200,0.9311505665846198,0.14925373134328357,0.535924665844076
asid_1058,cell,color,Rhodotorula mucilaginosa,206,3,200,3.2619023907104747,0.2885572139303483,0.6465133969279907
asid_9143,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2562929061784871,0.47761194029850745,0.7397380404721836
asid_9144,cell,color,Rhodotorula mucilaginosa,206,3,200,0.03711559425869382,0.8308457711442786,0.9666738432115098
asid_10440,cell,color,Rhodotorula mucilaginosa,206,3,200,0.9326002122268164,0.5771144278606966,0.8079259539714275
asid_23581,cell,color,Rhodotorula mucilaginosa,206,3,200,11.133904010536071,0.009950248756218905,0.22357261312485194
asid_9149,cell,color,Rhodotorula mucilaginosa,206,3,200,2.0475281598157835,0.07462686567164178,0.464547316189501
asid_9152,cell,color,Rhodotorula mucilaginosa,206,3,200,0.2293197894621244,0.20398009950248755,0.5732460390127978
asid_9153,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0860478969240148,0.5174129353233831,0.7644944215823964
asid_9158,cell,color,Rhodotorula mucilaginosa,206,3,200,2.7195614061269,0.5522388059701493,0.7904561826088728
asid_1786,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5416399148820119,0.36318407960199006,0.6967611626761496
asid_9161,cell,color,Rhodotorula mucilaginosa,206,3,200,0.41286920605398336,0.19900497512437812,0.5689215238560303
asid_3539,cell,color,Rhodotorula mucilaginosa,206,3,200,0.015663885229059815,1.0,1.0
asid_9169,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06265554091646663,0.5920398009950248,0.82042284904406
asid_9172,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06407322654456493,0.4975124378109453,0.7476154260544412
asid_9188,cell,color,Rhodotorula mucilaginosa,206,3,200,1.7027480174082257,0.29850746268656714,0.6550698019509043
asid_23667,cell,color,Rhodotorula mucilaginosa,206,3,200,0.051224160169681454,1.0,1.0
asid_9192,cell,color,Rhodotorula mucilaginosa,206,3,200,0.06420875433877882,0.39303482587064675,0.6989013852913687
asid_591,cell,color,Rhodotorula mucilaginosa,206,3,200,0.25683501735534264,0.12437810945273632,0.502464134805425
asid_9196,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.8258706467661692,0.9640946676808929
asid_6438,cell,color,Rhodotorula mucilaginosa,206,3,200,0.14636437819183357,0.46766169154228854,0.7386315285497199
asid_9212,cell,color,Rhodotorula mucilaginosa,206,3,200,3.308786292032096,0.39303482587064675,0.6989013852913687
asid_9214,cell,color,Rhodotorula mucilaginosa,206,3,200,0.15410301581118802,0.8109452736318408,0.9572095743919552
asid_8132,cell,color,Rhodotorula mucilaginosa,206,3,200,0.1409749670618794,0.2885572139303483,0.6465133969279907
asid_9221,cell,color,Rhodotorula mucilaginosa,206,3,200,0.4986436292685994,0.30845771144278605,0.659323991593561
asid_9223,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7965135027534416,0.21393034825870647,0.5818042353076118
asid_9226,cell,color,Rhodotorula mucilaginosa,206,3,200,0.1023784224952351,0.5472636815920398,0.7866759121377119
asid_30216,cell,color,Rhodotorula mucilaginosa,206,3,200,0.5610067905747655,0.46766169154228854,0.7386315285497199
asid_21106,cell,color,Rhodotorula mucilaginosa,206,3,200,0.8443856146668622,0.7263681592039801,0.9053937813245225
asid_9231,cell,color,Rhodotorula mucilaginosa,206,3,200,0.039290907925987995,0.8606965174129353,0.9790734130696565
asid_9235,cell,color,Rhodotorula mucilaginosa,206,3,200,6.1966053770404415,0.01990049751243781,0.2893697920260025
asid_9239,cell,color,Rhodotorula mucilaginosa,206,3,200,3.531394383430552,0.19900497512437812,0.5689215238560303
asid_9241,cell,color,Rhodotorula mucilaginosa,206,3,200,0.13207699410395435,0.6467661691542289,0.8614724542425487
asid_1347,cell,color,Rhodotorula mucilaginosa,206,3,200,0.02130838454320383,0.9502487562189055,1.0
asid_9245,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.38308457711442784,0.6989013852913687
asid_9247,cell,color,Rhodotorula mucilaginosa,206,3,200,1.0385210998423418,0.07960199004975124,0.4784738726748423
asid_35,cell,color,Rhodotorula mucilaginosa,206,3,200,0.028775467338846283,0.36318407960199006,0.6967611626761496
asid_9251,cell,color,Rhodotorula mucilaginosa,206,3,200,2.0750331623257807,0.17412935323383086,0.5459331250723128
asid_9252,cell,color,Rhodotorula mucilaginosa,206,3,200,0.8063309698745798,0.2935323383084577,0.6491831911452813
asid_9255,cell,color,Rhodotorula mucilaginosa,206,3,200,0.9113718915554045,0.6915422885572139,0.8897184154211899
asid_9256,cell,color,Rhodotorula mucilaginosa,206,3,200,0.18898280272367174,0.7313432835820896,0.9081166535742341
asid_9257,cell,color,Rhodotorula mucilaginosa,206,3,200,7.922952635586171,0.009950248756218905,0.22357261312485194
asid_9259,cell,color,Rhodotorula mucilaginosa,206,3,200,3.00614478529144,0.39800995024875624,0.7012733197344123
asid_9260,cell,color,Rhodotorula mucilaginosa,206,3,200,0.04737832738032921,0.945273631840796,1.0
asid_9263,cell,color,Rhodotorula mucilaginosa,206,3,200,0.7168583460922946,0.3283582089552239,0.6743670115147874
asid_9266,cell,color,Rhodotorula mucilaginosa,206,3,200,0.6970257446884034,0.15422885572139303,0.535924665844076
asid_9268,cell,color,Rhodotorula mucilaginosa,206,3,200,0.3087523123098208,0.35323383084577115,0.692596646933626
