row ID,row m/z,row retention time,adduct
38604,360.1905,4.59011,[M+H]1+
17231,355.2442,5.331,[M+H]1+
10354,418.7339,0.88136,[M+2H]2+
1768,314.2759,4.994,[M+H]1+
44401,379.632,7.612277,[M+H]1+
34784,452.3933,6.803901,[M+H]1+
10854,815.499,5.423,[M+H]1+
19167,210.9321,7.732708,[M+H]1+
38998,433.2071,1.131792,[M+H]1+
3368,399.2588,1.721,[M+H]1+
2346,576.5047,7.576418,[M+H]1+
24652,534.2825,4.643077,[M+H]1+
3894,487.2294,7.348198,[M+Na]1+
1299,336.1911,1.060174,[M-2H2O+H]1+
5970,634.4497,5.220039,[M+H]1+
35539,481.2603,1.719635,[M+Na]1+
12507,747.5634,5.23344,[M+NH3+H]1+
46377,297.1325,4.76,[M+H]1+
26105,812.3629,2.025135,[M+2H]2+
25097,203.1065,5.037,[M-H2O+H]1+
22365,193.93,0.526576,[M+H]1+
11528,305.1601,0.904,[M+H]1+
49172,172.1689,4.135626,[M+H]1+
1790,402.3562,4.848,[M+H]1+
33220,161.0817,0.229707,[M+H]1+
373,416.2132,4.888237,[M+H]1+
35578,389.2508,2.958304,[M+H]1+
15452,717.1927,7.58229,[M+H]1+
31825,773.6152,5.837974,[M+H]1+
1011,575.5013,7.576418,[M+H]1+
6256,261.1263,0.888545,[M+H]1+
3890,157.9883,7.611359,[M+H]1+
9785,391.1604,1.41758,[M+H]1+
5745,1199.8538,6.058299,[M+H]1+
1957,442.1957,2.177224,[M+Na]1+
21564,397.1821,2.57163,[M+Na]1+
2481,499.3056,1.149407,[M+H]1+
24396,950.6956,5.509,[M+H]1+
2476,463.2292,0.616368,[M+H]1+
23534,649.3041,4.738052,[M+H]1+
4482,539.317,1.438762,[M+H]1+
3671,562.2966,0.991,[M+H]1+
1750,541.2596,5.247229,[M+H]1+
3964,603.3346,5.014,[M-H2O+H]1+
49667,485.309,5.194,[M+H]1+
7728,664.4236,5.485,[M+NH3+H]1+
28785,397.257,4.745059,[M-H2O+H]1+
40090,454.2632,4.542657,[M+H]1+
7483,525.3033,5.014,[M-H2O+H]1+
451,612.3044,5.477,[M+Na]1+
22748,545.2338,5.015941,[M+K]1+
47682,385.2546,4.358779,[M+H]1+
11295,345.2261,4.728035,[M+H]1+
2342,553.3394,5.196239,[M+NH3+H]1+
1543,572.2738,5.141,[M+Na]1+
32500,231.0854,4.887998,[M+H]1+
1023,599.3015,4.997637,[M+Na]1+
34631,405.2469,4.728035,[M+H]1+
849,629.3483,5.054582,[M+Na]1+
9407,503.247,4.949895,[M-H2O+H]1+
10756,489.2677,4.949895,[M+H]1+
7473,392.5593,1.874765,[M+H]1+
11892,471.2571,5.015941,[M-2H2O+H]1+
1701,641.312,5.102984,[M+Na]1+
12731,539.2803,5.299,[M+H]1+
6892,708.4132,5.258287,[M+NH3+H]1+
12480,659.2999,5.014,[M+K]1+
657,564.3357,5.384,[M+NH3+H]1+
3711,529.2601,4.949895,[M+H]1+
37749,461.2365,4.786871,[M-H2O+H]1+
15364,411.2363,5.015941,[M-H2O+H]1+
9794,429.2466,5.015941,[M+H]1+
13189,585.3242,5.013,[M+H]1+
16620,600.8316,2.375063,[M+H]1+
1143,595.3497,5.305829,[M+NH3+H]1+
5586,567.3116,5.467,[M+H]1+
10072,567.3142,5.149,[M+H]1+
20664,387.2365,4.907,[M+H]1+
44864,475.1925,4.552662,[M+H]1+
20809,992.5414,3.238973,[M+2H]2+
3481,487.2498,4.897,[M+Na]1+
22822,615.2755,4.997637,[M+H]1+
19275,299.1842,4.012181,[M-H2O+H]1+
18244,1411.702,3.359627,[M+H]1+
8331,664.8636,2.171664,[M+2H]2+
41087,367.2443,4.673091,[M+H]1+
5817,489.2676,5.015941,[M-H2O+H]1+
9178,871.4865,2.553493,[M+H]1+
7597,737.9188,2.077548,[M+2H]2+
11229,629.2756,4.800807,[M+H]1+
995,189.0752,5.284383,[M+H]1+
2686,397.257,5.083,[M-2H2O+H]1+
6952,585.2854,4.956,[M+H]1+
19574,487.286,4.576546,[M+H]1+
41384,415.2675,4.761785,[M+H]1+
13575,263.236,4.925,[M-H2O+H]1+
15148,562.3277,4.885015,[M-H2O+H]1+
503,643.3268,5.014,[M+Na]1+
629,504.3231,5.240311,[M-H2O+H]1+
2829,501.229,4.780796,[M+Na]1+
28019,1431.6968,3.230889,[M+H]1+
4466,189.0751,5.442,[M+H]1+
41937,483.2935,4.775047,[M+H]1+
8505,634.4119,5.57528,[M+H]1+
5146,737.4171,2.077548,[M+2H]2+
41340,517.2028,4.780796,[M+H]1+
4887,606.3458,5.359,[M+H]1+
25926,613.28,5.003,[M+H]1+
19179,539.2825,4.985,[M+NH3+H]1+
2702,571.3065,4.95876,[M+Na]1+
18756,473.2711,4.963,[M+H]1+
48803,602.2477,4.29251,[M+H]1+
33927,638.372,4.811075,[M+H]1+
41961,516.2862,4.603245,[M+H]1+
10699,571.3453,5.048,[M+H]1+
5637,433.5566,1.315769,[M+H]1+
17679,375.3033,5.261503,[M+H]1+
13278,645.8488,2.571153,[M+H]1+
29482,482.2941,4.800807,[M+NH3+H]1+
35812,558.2947,4.807016,[M+2H]2+
24531,359.2053,4.542657,[M+H]1+
21410,439.2671,5.405,[M+H]1+
21572,1044.5537,2.851164,[M+H]1+
18101,1311.6487,3.00976,[M+H]1+
16118,624.3931,5.054582,[M+NH3+H]1+
18679,457.2782,4.963,[M+H]1+
4405,599.338,5.117,[M+H]1+
13713,407.2778,5.441147,[M+H]1+
48977,419.2261,4.552662,[M+H]1+
24934,501.3042,4.769564,[M-H2O+H]1+
44184,1076.5948,3.430006,[M+2H]2+
12853,599.317,4.916409,[M+H]1+
12893,527.3154,5.014,[M+H]1+
16190,686.386,2.545496,[M+H]1+
2699,459.2185,4.542657,[M+H]1+
12785,532.2814,5.13,[M-H2O+H]1+
4910,459.218,4.384423,[M+Na]1+
33151,678.3671,5.1978,[M+H]1+
25079,599.265,4.938498,[M+H]1+
25062,231.0857,4.790802,[M+H]1+
48170,403.2284,4.171149,[M+H]1+
37951,608.3331,3.198305,[M+H]1+
10156,447.2573,4.863007,[M-H2O+H]1+
473,538.3566,5.268783,[M+H]1+
11804,656.8282,3.00976,[M+2H]2+
4718,529.335,4.957979,[M-2H2O+H]1+
46389,341.1944,4.395414,[M+H]1+
12813,1133.5808,3.03272,[M+H]1+
10221,576.3696,5.477,[M-H2O+H]1+
19015,1034.5114,2.906565,[M+H]1+
8594,517.2967,4.559404,[M+Na]1+
29966,1001.5682,2.981217,[M+H]1+
46831,641.3275,5.191131,[M+H]1+
21355,429.2079,4.707922,[M+H]1+
43111,235.2052,4.765051,[M+H]1+
8220,508.7966,1.75315,[M+H]1+
50226,377.2155,4.012181,[M+H]1+
5311,1215.6583,3.208936,[M+H]1+
36618,387.1973,4.146236,[M+H]1+
11131,714.342,1.328,[M+H]1+
17612,832.4171,2.039397,[M+H]1+
1396,644.3302,5.014,[M+Na]1+
13918,327.2156,4.728035,[M-H2O+H]1+
6766,539.3168,5.334,[M+H]1+
39940,297.1472,4.561932,[M-2H2O+H]1+
7697,438.5834,1.72812,[M+H]1+
22480,571.234,4.717926,[M+H]1+
7937,810.4122,1.652325,[M+H]1+
5482,590.3487,5.425,[M-H2O+H]1+
6406,445.2393,4.728035,[M+H]1+
48489,900.4062,2.974817,[M+H]1+
31328,419.2256,4.384423,[M-H2O+H]1+
38263,543.2031,4.072382,[M+H]1+
8204,488.2832,1.942793,[M+H]1+
11212,820.4536,2.129612,[M+H]1+
5254,573.265,5.196239,[M+K]1+
23813,615.2602,4.641714,[M+H]1+
40425,353.2285,4.977,[M+H]1+
27701,445.2393,4.502633,[M+H]1+
407,459.291,4.977,[M+Na]1+
34452,716.3506,3.22896,[M+2H]2+
2840,573.3016,1.914348,[M+H]1+
10596,370.5478,0.912534,[M+H]1+
17795,601.2445,4.29251,[M+H]1+
6479,494.2593,1.669341,[M+H]1+
39861,455.2625,4.613236,[M+H]1+
4155,514.301,1.348654,[M+2H]2+
22689,497.3068,5.200202,[M+K]1+
785,189.0753,5.271,[M-H2O+H]1+
52868,501.2286,4.625054,[M+H]1+
1197,1043.476,2.038832,[M+H]1+
8526,597.8165,1.472861,[M+2H]2+
52139,615.3298,2.078,[M+H]1+
20316,266.1718,5.519,[M+H]1+
2277,543.3387,5.469,[M+Na]1+
14405,1017.5224,2.972213,[M+H]1+
3496,483.2953,4.901,[M-H2O+H]1+
36492,485.2703,4.806962,[M+H]1+
454,701.3596,1.689269,[M+Na]1+
25978,515.2811,4.597639,[M+H]1+
24616,720.3694,2.770162,[M+CH3OH+H]1+
39584,959.4438,3.147713,[M+3H]3+
4986,548.3384,5.341676,[M-H2O+H]1+
1259,702.3631,1.689269,[M+Na]1+
2655,378.3339,5.442,[M+Na]1+
2438,517.2959,4.464358,[M+Na]1+
9245,399.7448,0.891174,[M+2H]2+
8313,934.4848,1.942793,[M+H]1+
51431,533.2701,4.464358,[M+K]1+
20065,460.2215,4.395414,[M+Na]1+
10612,680.4324,2.431474,[M+H]1+
12188,851.41,2.22572,[M+H]1+
29088,587.5461,5.41,[M+H]1+
15674,1075.5012,2.227434,[M+H]1+
10620,789.4028,2.707553,[M+H]1+
2654,347.2569,5.3765,[M-2H2O+H]1+
35364,571.2707,4.862964,[M+H]1+
9252,831.3974,1.961,[M+H]1+
8953,509.2856,2.364966,[M+Na]1+
6359,419.7074,1.868926,[M+H]1+
4637,797.453,2.607872,[M+H]1+
11870,1091.5243,2.6,[M+H]1+
7789,693.3796,2.40345,[M+H]1+
5541,625.3856,5.468,[M+NH3+H]1+
9818,623.8224,1.194755,[M+2H]2+
1378,556.4336,5.423105,[M+H]1+
10561,945.4398,1.904,[M+H]1+
28617,459.2932,4.464358,[M-2H2O+H]1+
9640,582.3013,1.336,[M+NH3+H]1+
2667,524.2701,1.583,[M+Na]1+
4123,570.2903,1.104861,[M+H]1+
7633,573.3009,1.378438,[M+H]1+
17313,294.1637,0.757148,[M+H]1+
52818,445.2395,4.605101,[M+H]1+
26927,675.2617,5.56,[M+Na]1+
8469,601.8221,1.818139,[M+H]1+
30072,319.1642,3.586533,[M+H]1+
8568,798.4567,2.603,[M+H]1+
6547,591.3503,3.229947,[M+H]1+
3079,530.2634,5.015941,[M+Na]1+
3811,746.8602,1.576322,[M+H]1+
1814,406.2323,2.595494,[M+H]1+
13768,441.9127,1.282523,[M+H]1+
5032,768.3903,1.9564,[M+H]1+
7268,567.9576,1.22425,[M+H]1+
9008,502.2324,4.780796,[M+Na]1+
4020,340.6606,1.837874,[M+H]1+
34845,559.2348,3.597412,[M+H]1+
23180,527.2479,2.802854,[M+K]1+
4631,769.4486,2.648549,[M+2H]2+
5579,559.3067,4.63322,[M+H]1+
15276,596.2703,2.464,[M+H]1+
18770,1091.5621,3.605297,[M+H]1+
5518,600.2647,1.7117,[M+K]1+
29962,246.1692,3.325399,[M+H]1+
33456,357.1815,4.966,[M+H]1+
30004,436.2403,3.795,[M+H]1+
3451,566.2592,3.000661,[M+H]1+
23061,231.1122,3.069912,[M+2ACN+H]1+
7378,427.3191,5.338,[M+H]1+
42364,332.0688,3.344102,[M+H]1+
10693,579.8113,2.060527,[M+H]1+
12737,439.3036,5.334,[M-H2O+H]1+
948,543.2438,1.518689,[M+H]1+
6363,669.3223,1.208,[M+H]1+
7444,806.4637,2.953603,[M+H]1+
11377,802.4308,2.815151,[M+2ACN+H]1+
10804,1106.4385,2.246314,[M+H]1+
34728,436.2401,3.917199,[M+H]1+
1491,510.2904,2.735355,[M+H]1+
18565,475.2882,4.957979,[M+H]1+
29776,1195.467,2.867171,[M+H]1+
42261,590.3168,3.064747,[M+H]1+
10927,461.2382,2.743803,[M+H]1+
20082,798.4689,2.268073,[M-2H2O+H]1+
12900,740.4327,2.535888,[M+H]1+
10459,1091.5212,2.622216,[M+K]1+
2534,716.4321,2.350083,[M+H]1+
5355,655.2517,2.635154,[M+H]1+
11719,508.2753,1.010587,[M+H]1+
33887,434.227,3.756339,[M+H]1+
5147,446.1672,3.069912,[M+Na]1+
1716,536.3063,1.135115,[M+K]1+
9351,852.3846,1.983432,[M+H]1+
9633,1091.5232,2.580165,[M+H]1+
30693,436.2405,3.864,[M+H]1+
8369,372.2073,2.004,[M+H]1+
44907,887.5196,3.450704,[M+H]1+
7341,537.3252,4.775047,[M+H]1+
1747,497.2382,2.123171,[M+H]1+
1968,433.2435,1.266753,[M+H]1+
7853,434.247,1.293891,[M+H]1+
16319,383.7441,0.915254,[M+2H]2+
3484,513.308,1.550902,[M+2H]2+
29670,1212.5637,3.08979,[M+H]1+
1002,424.1854,3.069912,[M+H]1+
35021,986.4791,3.165851,[M+H]1+
10724,654.9879,1.683622,[M+H]1+
10125,429.3059,1.479181,[M+H]1+
17190,587.2654,4.322528,[M+H]1+
21108,627.1663,0.861298,[M+H]1+
9688,1115.5482,1.906338,[M+H]1+
15831,1088.5011,3.38,[M+H]1+
10855,243.189,0.695569,[M+H]1+
8308,335.7277,1.361722,[M+H]1+
12624,416.1316,2.304699,[M+H]1+
17474,870.397,2.829691,[M+H]1+
27464,1080.5168,2.788138,[M+H]1+
14368,562.322,2.41899,[M+H]1+
12369,626.3852,2.422972,[M+2H]2+
42938,472.7788,0.808,[M+H]1+
6814,401.2743,1.320108,[M+H]1+
796,519.2991,1.637673,[M+H]1+
26240,478.3013,0.576528,[M+H]1+
44201,877.4999,3.382148,[M+2H]2+
5690,513.8091,1.515764,[M+2H]2+
17930,431.3827,5.519,[M+H]1+
23598,586.2857,3.36,[M+H]1+
3770,1288.6752,2.847581,[M+H]1+
25820,599.3032,4.071535,[M+Na]1+
16660,456.209,3.756339,[M+Na]1+
1353,679.3754,1.724709,[M+H]1+
564,419.2987,4.977,[M-H2O+H]1+
2623,331.1573,1.290679,[M+2H]2+
12268,465.2693,1.456,[M+H]1+
9482,555.8278,1.755514,[M+H]1+
688,336.1659,2.174772,[M+H]1+
8500,842.3193,3.006069,[M+H]1+
2400,725.3964,2.753562,[M+ACN+H]1+
1136,282.1194,0.543443,[M+H]1+
7566,838.4063,1.923032,[M+H]1+
6100,511.2933,2.735796,[M+H]1+
29696,706.3552,3.359627,[M+2H]2+
8111,655.3459,5.173,[M+H]1+
650,760.3966,2.596068,[M+H]1+
14571,765.3544,2.706553,[M+H]1+
35009,521.2928,4.188,[M+H]1+
15525,942.5255,2.703659,[M+H]1+
6301,695.3206,1.974622,[M+H]1+
27376,594.2874,2.92357,[M+H]1+
5207,418.7277,1.152235,[M+H]1+
38641,539.2828,3.79345,[M+H]1+
23447,605.3245,3.1,[M+Na]1+
7646,567.6234,1.240508,[M+H]1+
30161,767.3579,3.257668,[M+H]1+
225,518.2953,1.637673,[M+H]1+
25802,839.3543,2.945202,[M+H]1+
7578,690.3228,2.401129,[M+H]1+
33610,1008.4971,3.341,[M+Na]1+
7056,621.8456,1.519175,[M+H]1+
51459,1020.5342,4.115209,[M+H]1+
35337,702.3793,3.195,[M+H]1+
8332,1157.5201,2.161421,[M+H]1+
33245,665.3262,3.117544,[M+H]1+
46616,307.1177,3.845,[M+H]1+
9683,449.2172,2.503022,[M+H]1+
15773,921.4901,3.329631,[M+H]1+
3925,563.2894,1.916392,[M+H]1+
13369,557.2914,4.807016,[M+2H]2+
21656,956.5047,3.464,[M+H]1+
9036,623.3463,2.690148,[M+H]1+
3719,541.2641,2.640238,[M+H]1+
8207,521.2958,1.919434,[M+H]1+
16574,1092.5275,2.610602,[M+K]1+
9192,505.2747,2.321,[M+H]1+
5966,632.8412,1.699609,[M+H]1+
4375,640.344,2.644082,[M+H]1+
19235,584.2888,3.115822,[M+H]1+
6254,931.4866,2.223727,[M+2H]2+
17938,693.3567,3.223745,[M+Na]1+
10664,727.293,2.664544,[M+K]1+
35088,533.199,2.87376,[M+Na]1+
8881,486.771,1.894163,[M+H]1+
2901,403.2539,0.559228,[M+H]1+
20515,675.3687,3.158967,[M+ACN+Na]1+
40372,998.5529,4.099805,[M+H]1+
1208,555.3488,1.266753,[M+H]1+
16807,511.251,3.066402,[M+H]1+
33734,596.3035,3.550848,[M+Na]1+
33966,454.2296,3.613,[M+H]1+
36182,452.2145,4.859988,[M+Na]1+
13386,642.2871,2.307,[M+H]1+
32874,757.3505,3.359524,[M+Na]1+
42026,610.3193,3.530164,[M+H]1+
7440,583.3428,3.090157,[M+H]1+
22326,558.2902,2.905594,[M+H]1+
4967,611.1705,0.909468,[M+H]1+
2694,700.405,1.565639,[M+H]1+
2782,694.3171,1.974,[M+H]1+
3616,331.6494,1.479604,[M+H]1+
14380,525.2661,0.828161,[M+H]1+
4347,416.2491,1.033,[M+H]1+
16717,736.3484,2.714444,[M+H]1+
2968,477.7668,1.058,[M+2H]2+
23139,263.236,5.041374,[M+H]1+
14119,511.251,3.171944,[M+H]1+
5471,520.275,1.104324,[M+H]1+
8728,735.4256,3.035101,[M+H]1+
44751,601.2803,4.680956,[M+H]1+
7404,306.089,0.909468,[M+2H]2+
13126,671.3743,3.213001,[M+H]1+
25771,344.1591,4.016927,[M+H]1+
35358,525.2668,3.323683,[M+Na]1+
2554,942.4893,3.359,[M+H]1+
12702,623.3228,3.434138,[M+Na]1+
39255,773.3467,3.833287,[M+Na]1+
10475,857.3112,2.731677,[M+H]1+
40779,573.2303,3.926802,[M+H]1+
7007,1022.5278,2.736919,[M+H]1+
9911,475.288,5.01812,[M+H]1+
9373,842.3189,3.115392,[M+H]1+
595,261.1227,1.007233,[M-H2O+H]1+
6036,675.3694,2.742074,[M+H]1+
48736,428.2164,4.00782,[M+H]1+
40539,573.2864,4.360427,[M+H]1+
7437,583.2855,3.118824,[M+H]1+
12943,657.2944,3.12892,[M+H]1+
4778,622.3192,3.434138,[M+Na]1+
11215,317.1419,0.609623,[M+H]1+
9285,846.8868,1.341451,[M+2H]2+
22493,736.4305,3.016616,[M+H]1+
17599,778.4324,2.555134,[M+H]1+
10946,661.3071,1.272,[M+H]1+
11476,642.287,2.181,[M+H]1+
21117,726.3436,2.989611,[M-H2O+H]1+
15765,986.5154,3.338583,[M+H]1+
6804,793.3428,2.641539,[M+H]1+
9560,965.4744,3.356564,[M+Na]1+
44121,659.3222,4.65095,[M+H]1+
8894,510.2424,1.579308,[M+H]1+
10246,837.3853,2.646705,[M+H]1+
16309,587.1597,0.691292,[M+H]1+
29548,966.4785,3.356564,[M+Na]1+
40409,978.4872,3.458041,[M+Na]1+
3148,506.2958,2.344398,[M+H]1+
2806,513.7994,1.289251,[M+H]1+
35013,668.3058,4.127062,[M+H]1+
5991,516.3007,1.677371,[M+H]1+
1942,539.2485,2.044508,[M+H]1+
41897,590.3508,3.613111,[M+H]1+
15006,593.3356,2.841946,[M+H]1+
12277,638.2449,3.562094,[M+H]1+
18649,744.4246,3.638743,[M+Na]1+
4226,681.3163,1.83788,[M+3Na-2H]1+
33677,296.1594,3.462413,[M+H]1+
14767,979.4612,2.356585,[M+H]1+
4092,507.2589,2.502488,[M+H]1+
5291,529.3328,1.302984,[M+H]1+
22036,577.3334,2.375063,[M+2H]2+
7528,1065.4122,2.922585,[M+H]1+
8044,343.702,1.596311,[M+H]1+
8452,622.319,3.610475,[M+Na]1+
13824,752.3523,2.716219,[M+H]1+
20028,478.3015,0.772,[M+H]1+
11504,491.2827,3.313063,[M+Na]1+
8398,412.183,2.682741,[M+Na]1+
7526,744.4594,0.898919,[M+H]1+
4335,613.3282,1.703089,[M+H]1+
12610,619.2955,2.21183,[M+H]1+
19454,511.2509,3.239369,[M+H]1+
11466,306.0887,0.921,[M+H]1+
23064,525.2665,3.438412,[M+Na]1+
11545,723.3525,2.843838,[M+H]1+
22855,458.3093,5.149,[M+NH3+H]1+
50957,685.3893,3.587066,[M+H]1+
2745,417.2696,1.29,[M+H]1+
7160,401.2746,1.757358,[M+H]1+
3840,425.2749,1.298253,[M+H]1+
17432,587.3259,3.222006,[M+H]1+
19046,932.5056,3.575091,[M+H]1+
49290,471.2797,3.983373,[M+H]1+
1219,609.3401,5.298516,[M+CH3OH+H]1+
14425,944.496,3.35,[M+H]1+
12601,930.491,2.476037,[M+2H]2+
9984,419.7234,1.016,[M+H]1+
34015,568.3693,3.61,[M+H]1+
5575,670.4116,1.723,[M+H]1+
5885,655.3063,2.826,[M+H]1+
30196,568.3682,3.482168,[M+H]1+
30041,554.3532,3.203654,[M+H]1+
24825,1195.4691,2.785,[M+H]1+
5178,814.4313,3.653,[M+H]1+
6389,936.4757,3.617437,[M+2H]2+
10896,836.4476,1.148939,[M+H]1+
43011,260.0733,1.100234,[M+H]1+
47108,984.5366,3.812785,[M+H]1+
12468,972.4998,3.260679,[M+H]1+
25652,491.2832,3.070137,[M+Na]1+
5519,465.2698,1.182484,[M-NH3+H]1+
4046,661.3284,2.061579,[M+H]1+
21646,739.3625,3.70473,[M+Na]1+
21556,662.3542,2.951396,[M+H]1+
10932,548.7711,2.116833,[M+H]1+
12836,539.2484,2.844446,[M-H2O+H]1+
4295,841.3152,3.050511,[M+H]1+
1709,680.3124,1.824118,[M+3Na-2H]1+
10260,729.4349,2.701796,[M+H]1+
9278,689.3852,2.371423,[M+H]1+
5892,489.2691,3.176978,[M-NH3+H]1+
7395,499.2655,0.766941,[M+H]1+
2337,727.4692,1.660698,[M+H]1+
11363,608.3033,3.222324,[M+Na]1+
7668,465.2697,2.018607,[M+H]1+
8552,724.3271,2.509051,[M+H]1+
5665,585.3125,1.975214,[M+H]1+
28614,936.4531,2.940599,[M+H]1+
27998,609.3072,3.222006,[M+Na]1+
8709,479.2849,1.582323,[M+H]1+
47628,590.3504,3.494304,[M+H]1+
6236,717.3795,3.706308,[M+H]1+
35830,411.2227,3.60286,[M+H]1+
9994,656.3269,3.00976,[M+2H]2+
46769,713.3255,3.675748,[M+H]1+
5674,1050.4972,2.566476,[M+H]1+
44650,691.3426,3.676503,[M+H]1+
36628,440.2139,3.722,[M+H]1+
45842,545.2352,3.423787,[M+H]1+
23960,574.3215,3.550176,[M+H]1+
6285,912.5367,2.572948,[M+H]1+
31811,353.2288,4.184553,[M+H]1+
4685,637.2415,3.562094,[M+H]1+
5058,600.3374,3.619254,[M+H]1+
16825,519.2796,2.9138,[M+H]1+
3126,437.2382,1.563042,[M+ACN+Na]1+
5555,964.4713,3.345749,[M+Na]1+
745,288.2162,2.572948,[M+H]1+
10667,365.2034,4.579852,[M+Na]1+
17103,592.275,3.235,[M+H]1+
16502,698.312,3.03272,[M+H]1+
12521,465.2896,0.871178,[M+H]1+
4230,855.5022,1.067906,[M+H]1+
4291,632.3438,3.021241,[M+Na]1+
3997,526.3117,5.074,[M+H]1+
1517,631.3404,3.021241,[M+Na]1+
5019,523.2537,1.872296,[M+H]1+
8169,469.3008,3.304057,[M+H]1+
35025,1036.4984,3.598735,[M+H]1+
12897,514.2281,2.547124,[M+H]1+
30046,994.4824,3.260679,[M+Na]1+
27889,215.1387,0.83266,[M+H]1+
8108,401.2578,2.365419,[M+H]1+
12166,307.1618,2.74,[M+H]1+
14837,204.124,2.182764,[M+H]1+
7096,435.7425,0.568232,[M+H]1+
36687,484.1813,3.746595,[M+K]1+
6481,465.2696,1.918641,[M+H]1+
8948,401.2746,1.882696,[M+H]1+
14207,604.8325,1.784636,[M+H]1+
47324,837.3882,2.570848,[M+H]1+
42615,529.2604,4.710655,[M+H]1+
20071,447.1708,3.056872,[M+Na]1+
1076,653.2911,2.669265,[M+CH3OH+H]1+
8247,508.2623,2.571153,[M+H]1+
5827,265.154,1.636337,[M+H]1+
18450,617.3276,3.326039,[M+H]1+
940,372.2483,2.262463,[M+H]1+
10202,1014.567,2.641,[M+H]1+
25604,936.4542,2.876561,[M+H]1+
10308,735.3701,3.352429,[M+H]1+
2788,439.2902,1.797734,[M+H]1+
15920,644.8397,2.846087,[M+H]1+
34557,359.1973,5.114,[M-H2O+H]1+
15562,511.7676,2.240437,[M+H]1+
26186,796.3958,3.108175,[M+H]1+
5354,435.259,2.156205,[M+H]1+
14842,898.3549,2.078425,[M+H]1+
18540,572.3063,2.937,[M+H]1+
6606,839.3538,2.25877,[M+H]1+
4575,296.1347,1.011409,[M+H]1+
5069,798.412,1.437587,[M+H]1+
3912,410.2063,2.476011,[M+H]1+
2972,521.3068,0.775,[M+CH3OH+Na]1+
8554,682.3268,1.931245,[M+H]1+
33592,604.3317,3.271669,[M+H]1+
2995,503.768,1.385566,[M+2H]2+
24665,483.2222,4.863007,[M+H]1+
19720,673.411,2.52097,[M+H]1+
7002,730.5652,5.421778,[M+H]1+
26575,410.1695,2.977,[M+H]1+
26138,409.2431,4.258223,[M+H]1+
10509,229.154,3.022707,[M+H]1+
28252,472.1631,3.566641,[M+3Na-2H]1+
38611,573.2504,3.942305,[M+H]1+
15749,341.146,2.977,[M+H]1+
8323,1028.4861,1.623663,[M+H]1+
50767,523.2438,3.358314,[M+H]1+
7371,1013.5624,2.622072,[M+H]1+
6174,580.285,2.043087,[M+H]1+
37735,250.1541,4.258223,[M+H]1+
2749,620.3096,1.883384,[M+ACN+Na]1+
21374,820.5959,5.14,[M+H]1+
1052,534.2908,1.136767,[M+ACN+H]1+
6761,869.5066,1.924,[M+H]1+
9496,300.6779,1.496694,[M+H]1+
11288,263.2362,5.468,[M+H]1+
11518,558.2932,4.951,[M+H]1+
2175,485.2702,5.126,[M+H]1+
38074,633.3216,0.924,[M+H]1+
17280,653.2168,1.745,[M+H]1+
14293,250.1768,5.527182,[M+ACN+H]1+
12141,787.4163,1.855,[M+H]1+
7744,531.2548,5.104,[M+K]1+
10152,408.3069,5.519,[M+H]1+
6747,655.0024,1.944,[M+H]1+
6967,403.2535,1.219246,[M+H]1+
11820,870.5088,1.928606,[M+H]1+
27121,610.3403,4.819984,[M+NH3+H]1+
2453,337.1943,0.927277,[M+H]1+
7859,550.2867,5.273,[M+NH3+H]1+
2917,544.2472,1.489875,[M+H]1+
31344,330.0534,3.653508,[M+H]1+
6691,426.6963,1.991442,[M+H]1+
23281,618.8099,1.197489,[M+2H]2+
5949,523.295,0.944193,[M+H]1+
18093,602.3378,2.9394,[M+H]1+
17101,655.364,4.880024,[M+H]1+
26384,922.4932,3.313063,[M+H]1+
48278,412.2219,4.741,[M+H]1+
2822,407.2281,1.485696,[M+H]1+
4505,491.2601,1.913271,[M+H]1+
18617,827.3945,5.39,[M+H]1+
17624,455.1579,5.178,[M+Na]1+
4282,726.2896,2.652282,[M+K]1+
3971,564.2552,1.041,[M+H]1+
31814,506.2481,4.497584,[M+H]1+
10797,604.3314,2.985226,[M+H]1+
9514,845.4731,2.827889,[M+H]1+
5937,709.3381,2.808427,[M+H]1+
4475,282.6312,1.066218,[M+H]1+
3345,458.3076,0.535,[M+NH3+H]1+
9397,525.7847,2.298123,[M+H]1+
7154,235.1074,0.976199,[M+2ACN+H]1+
40826,716.3806,2.356,[M+H]1+
8303,499.2841,4.837029,[M+H]1+
2596,740.342,2.272928,[M+H]1+
10395,1163.6306,2.819,[M+H]1+
1096,482.2919,4.907955,[M-H2O+H]1+
38182,660.2986,3.213373,[M+Na]1+
4754,437.2381,1.448,[M+H]1+
3487,527.3171,0.952814,[M+H]1+
1466,761.3997,2.605,[M+H]1+
51960,657.3582,3.438108,[M+H]1+
5054,875.4472,2.668909,[M+ACN+H]1+
33507,645.357,3.36574,[M+H]1+
50059,470.2031,3.823381,[M+K]1+
41056,509.2854,5.096,[M+K]1+
40364,472.1855,3.506,[M+H]1+
10883,1031.5372,2.74344,[M+H]1+
4483,841.3159,3.126192,[M+H]1+
2812,667.3188,1.863342,[M+H]1+
8957,627.1654,0.909468,[M+H]1+
5510,586.3218,3.222006,[M+H]1+
10643,833.4649,2.724557,[M+H]1+
11637,638.3163,3.214253,[M+H]1+
2171,400.2543,2.384859,[M+H]1+
